header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend
Novair customer review,7,2011-03-21,I have went with Novair four times OSL-LPA x2 OSL-TFS OSL-FUE. Great service good looking planes comfortable seats. No delays new clean A321. The only less good thing - the food.,False,,,Economy Class,,,,,,,1,,True
