header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend
"""Perfect short and comfortable flight""",9,2020-12-16,"Small Domestic Terminal in Male, Fast and efficient, no Food or Drink facilities. Quick boarding by bus. New ATR72 with comfortable seat pitch. Short 30 Minute flight, very friendly Maldivian Crew, Water, Juice and Fruits offered. Smooth Landing in Dhaalu. Bags delivred in 5 minutes. Perfect short and comfortable flight.",True,ATR72,Couple Leisure,Economy Class,Male to Dhaalu,November 2020,5,5,,4,3,,True
