header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend
"""would recommend Tibet Airlines""",8,2015-09-09,"Tibet Airlines offered great service and comfortable seating with ample legroom. Chengdu to Lijiang is a relatively short flight of 1 hour but crew were very accommodating. They had inflight entertainment showing on screens in both English and Chinese. Water only served on this flight, but would recommend Tibet Airlines.",False,A319,Family Leisure,Economy Class,CTU to LJG,September 2015,4,4,"<span class=""star fill"">3</span>",4,4,,True
